Wiki_movie_ID,Freebase_movie_ID,Movie_release_date,Character_name,Actor_date_of_birth,Actor_gender,Actor_height,Actor_ethnicity_Freebase_ID,Actor_name,Actor_age,Freebase_character/actor_ID,Freebase_character_ID,Freebase_actor_ID,Occupations,Occupation Labels
10839638,/m/02qrmvj,1999-04-12,Abel Magwitch,1944-12-17,M,,/m/02w7gg,Bernard Hill,54.0,/m/02vb9p0,/m/08c5v5,/m/015t7v,"http://www.wikidata.org/entity/Q131512, http://www.wikidata.org/entity/Q2159907, http://www.wikidata.org/entity/Q23763484, http://www.wikidata.org/entity/Q3555589, http://www.wikidata.org/entity/Q12713481","farmer, criminal, wagoner, street vendor, laborer"
29569873,/m/090tslp,1941,Maisie,1909-01-22,F,1.56,,Ann Sothern,31.0,/m/090tslk,/m/02w042p,/m/02l0sf,,
32048853,/m/090tsl6,1943,Maisie,1909-01-22,F,1.56,,Ann Sothern,33.0,/m/090tsl2,/m/02w042p,/m/02l0sf,,
21731712,/m/05mrlmv,1951-04-14,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,42.0,/m/0gx4qgw,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
21731712,/m/05mrlmv,1951-04-14,Yosemite Sam,1908-05-30,M,,/m/041rx,Mel Blanc,42.0,/m/0hyq774,/m/01c5hx,/m/0c5vh,"http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q619851","cowboy, gunfighter"
633411,/m/02ywwy,1998-08-14,Emma Peel,1970-04-29,F,1.81,/m/065b6q,Uma Thurman,28.0,/m/02vbsxj,/m/01ms8s,/m/0kjrx,"http://www.wikidata.org/entity/Q9352089, http://www.wikidata.org/entity/Q11124885","spy, martial artist"
633411,/m/02ywwy,1998-08-14,John Steed,1962-12-22,M,1.83,,Ralph Fiennes,35.0,/m/02vddc6,/m/086lng,/m/0170qf,http://www.wikidata.org/entity/Q9352089,spy
3654271,/m/09sh8k,2007-06-12,Silver Surfer,1961-07-30,M,1.84,/m/0x67,Laurence Fishburne,45.0,/m/03lg1m1,/m/079qw,/m/014gf8,"http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987","astronomer, astronomer, astronomer, astronomer, superhero, superhero, superhero, superhero, explorer, explorer, explorer, explorer, herald, herald, herald, herald, scholar, scholar, scholar, scholar, time traveller, time traveller, time traveller, time traveller"
3654271,/m/09sh8k,2007-06-12,Invisible Woman,1981-04-28,F,1.7,/m/0h1nk0k,Jessica Alba,26.0,/m/0jy25f,/m/01j8n4,/m/01yf85,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q3301537, http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q4610556, http://www.wikidata.org/entity/Q2873500","actor, superhero, substitute teacher, student, model, adventurer"
3654271,/m/09sh8k,2007-06-12,Thing,1963-08-30,M,1.702,/m/0bkbz,Michael Chiklis,43.0,/m/0jy25l,/m/0k1r0,/m/03kt5c,"http://www.wikidata.org/entity/Q11631, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q856887, http://www.wikidata.org/entity/Q730242, http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q811122, http://www.wikidata.org/entity/Q13474373, http://www.wikidata.org/entity/Q19204627","astronaut, superhero, security guard, test pilot, student, construction worker, professional wrestler, American football player"
3654271,/m/09sh8k,2007-06-12,Human Torch,1981-06-13,M,1.84,/m/033tf_,Chris Evans,25.0,/m/0jy25r,/m/01j66t,/m/058s44,"http://www.wikidata.org/entity/Q11631, http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q327029, http://www.wikidata.org/entity/Q107711, http://www.wikidata.org/entity/Q10349745, http://www.wikidata.org/entity/Q623268, http://www.wikidata.org/entity/Q17307272, http://www.wikidata.org/entity/Q45787133","astronaut, actor, superhero, mechanic, firefighter, racing automobile driver, chief financial officer, circus performer, motorcyclist"
3654271,/m/09sh8k,2007-06-12,Mister Fantastic,1973-10-06,M,1.797,/m/06gbnc,Ioan Gruffudd,33.0,/m/0jy25x,/m/013m9w,/m/023zsh,"http://www.wikidata.org/entity/Q121594, http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q11900058","professor, student, adventurer, explorer"
3654271,/m/09sh8k,2007-06-12,Doctor Doom,1968-07-27,M,1.88,,Julian McMahon,38.0,/m/0jy261,/m/0cs4m,/m/022r97,"http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q1097498","magician, adventurer, ruler"
3654271,/m/09sh8k,2007-06-12,Alicia Masters,1977-01-31,F,1.626,/m/0x67,Kerry Washington,30.0,/m/0jy266,/m/048s6g,/m/07myb2,,
3654271,/m/09sh8k,2007-06-12,Silver Surfer,1960-05-24,M,1.92,,Doug Jones,47.0,/m/02vb7md,/m/079qw,/m/04gv3y,"http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q11063, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q696819, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q20826540, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q60661987","astronomer, astronomer, astronomer, astronomer, superhero, superhero, superhero, superhero, explorer, explorer, explorer, explorer, herald, herald, herald, herald, scholar, scholar, scholar, scholar, time traveller, time traveller, time traveller, time traveller"
3654271,/m/09sh8k,2007-06-12,Frankie Raye,1982-12-28,F,1.78,,Beau Garrett,24.0,/m/03jqb25,/m/0fg8cw,/m/0g2q4w,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q333634, http://www.wikidata.org/entity/Q696819","superhero, translator, herald"
983044,/m/03wj_q,1995-08-18,Kitana,1967-03-27,F,1.77,/m/09v5bdn,Talisa Soto,28.0,/m/0k0txn,/m/03vhwd,/m/04p_tk,http://www.wikidata.org/entity/Q76451138,fictional ninja
983044,/m/03wj_q,1995-08-18,Liu Kang,1960-07-17,M,,,Robin Shou,35.0,/m/0k0tx0,/m/09xntz,/m/07y1q4,"http://www.wikidata.org/entity/Q854997, http://www.wikidata.org/entity/Q11124885","bhikkhu, martial artist"
983044,/m/03wj_q,1995-08-18,Johnny Cage,1960-05-23,M,1.82,,Linden Ashby,35.0,/m/0k0tx5,/m/036r6c,/m/08c0_0,http://www.wikidata.org/entity/Q33999,actor
983044,/m/03wj_q,1995-08-18,Sonya Blade,1973-09-25,F,1.75,,Bridgette Wilson,21.0,/m/0k0txh,/m/0468xf,/m/05p5m7,http://www.wikidata.org/entity/Q4991371,soldier
983044,/m/03wj_q,1995-08-18,Raiden,1957-03-29,M,1.8,,Christopher Lambert,38.0,/m/0k0tww,/m/035h8r,/m/0bkrj,,
983044,/m/03wj_q,1995-08-18,Shang Tsung,1950-09-27,M,,/m/0cn68,Cary-Hiroyuki Tagawa,44.0,/m/0k0txb,/m/03j_8v,/m/08x5c_,"http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q28837146","magician, necromancer"
983044,/m/03wj_q,1995-08-18,Kano,1962-10-14,M,,,Trevor Goddard,32.0,/m/0k0txt,/m/03vcq1,/m/01k91k,http://www.wikidata.org/entity/Q2159907,criminal
983044,/m/03wj_q,1995-08-18,Scorpion,1965-01-17,M,1.803,,Chris Casamassa,30.0,/m/0k0txz,/m/03x2yd,/m/07ql2b,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q11124885, http://www.wikidata.org/entity/Q55983771, http://www.wikidata.org/entity/Q76451138","mercenary, warrior, vigilante, martial artist, assassin, fictional ninja"
983044,/m/03wj_q,1995-08-18,Sub-Zero,1951,M,,,François Petit,44.0,/m/0k0ty3,/m/035sch,/m/08h89p,"http://www.wikidata.org/entity/Q733786, http://www.wikidata.org/entity/Q11124885, http://www.wikidata.org/entity/Q76451138","monk, martial artist, fictional ninja"
983044,/m/03wj_q,1995-08-18,Reptile,1959-09-17,M,1.78,/m/07bch9,Keith Cooke,35.0,/m/0k0ty8,/m/044p09,/m/06k6l8,"http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138","fictional ninja, fictional ninja, fictional ninja, fictional ninja"
983044,/m/03wj_q,1995-08-18,Shao Kahn,1946-03-12,M,1.73,,Frank Welker,49.0,/m/03jsgmz,/m/037btz,/m/02gf_l,"http://www.wikidata.org/entity/Q1097498, http://www.wikidata.org/entity/Q1402561, http://www.wikidata.org/entity/Q2488257, http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q15883433","ruler, military leader, magician, warrior, mass murderer"
983044,/m/03wj_q,1995-08-18,Reptile,1946-03-12,M,1.73,,Frank Welker,49.0,/m/0hdb7_0,/m/044p09,/m/02gf_l,"http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138, http://www.wikidata.org/entity/Q76451138","fictional ninja, fictional ninja, fictional ninja, fictional ninja"
983044,/m/03wj_q,1995-08-18,Goro,1946-03-12,M,1.73,,Frank Welker,49.0,/m/0hdb7_7,/m/03v0x_,/m/02gf_l,,
28001277,/m/0dlmrl1,2010-11-09,Captain Marvel,1974-02-17,M,1.88,/m/03vv99,Jerry O'Connell,36.0,/m/0gvwy7v,/m/0244lt,/m/01nglk,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q1371925","superhero, reporter, student, announcer"
14353418,/m/03d1f2h,1939-06-22,Maisie,1909-01-22,F,1.56,,Ann Sothern,30.0,/m/040m2_9,/m/02w042p,/m/02l0sf,,
29730492,/m/0fq27fp,2011-09-06,Catherine Earnshaw,1992-03-13,F,1.68,/m/0d7wh,Kaya Scodelario,19.0,/m/0gvy0fb,/m/02w410k,/m/02pvrd0,,
29730492,/m/0fq27fp,2011-09-06,Edgar Linton,1987-10-09,M,,,James Northcote,23.0,/m/0j0x_zg,/m/04n31tg,/m/0j0x_zl,,
29730492,/m/0fq27fp,2011-09-06,Isabella Linton,1986-12-26,F,,,Nichola Burley,24.0,/m/0h7ys_g,/m/04n0l_7,/m/0404916,,
32358869,/m/0gyr_zn,1998-10-11,Sonia Marmeladova,1969-12-21,F,1.69,/m/06v41q,Julie Delpy,28.0,/m/0h2z1cf,/m/0h2z1cj,/m/014g9y,http://www.wikidata.org/entity/Q14915751,prostitute
3448857,/m/09c_lj,1997-12-25,Mr. Magoo,1926-02-11,M,1.854,/m/0cnvdq1,Leslie Nielsen,71.0,/m/0k0x1r,/m/040b2c,/m/0fb7c,,
4702014,/m/0cj33j,1984,Gawain,1954-06-20,M,,,Miles O'Keeffe,29.0,/m/02vbfjp,/m/0sy12,/m/03sdms,http://www.wikidata.org/entity/Q102083,knight
4702014,/m/0cj33j,1984,Green Knight,1930-08-25,M,1.89,/m/03lmx1,Sean Connery,53.0,/m/02t9_35,/m/02p3_5b,/m/06mr6,http://www.wikidata.org/entity/Q102083,knight
20669,/m/0564x,1988-04-16,Satsuki,1962-05-31,F,,,Noriko Hidaka,25.0,/m/0k112z,/m/0gxnnmd,/m/01qn09x,,
20669,/m/0564x,1988-04-16,Totoro,1925-02-26,M,,,Hitoshi Takagi,63.0,/m/0k1133,/m/0h5r0nt,/m/03d62b8,,
20669,/m/0564x,1988-04-16,Totoro,1946-03-12,M,1.73,,Frank Welker,42.0,/m/0cg1pgj,/m/0h5r0nt,/m/02gf_l,,
317647,/m/01v1ln,1997-12-12,James Bond,1953-05-16,M,1.88,/m/03bkbh,Pierce Brosnan,44.0,/m/0220wtn,/m/0clpml,/m/018p4y,,
317647,/m/01v1ln,1997-12-12,Wai Lin,1963-08-06,F,1.63,/m/0338zd,Michelle Yeoh,34.0,/m/0220wvj,/m/0cy51b,/m/012ykt,"http://www.wikidata.org/entity/Q5446967, http://www.wikidata.org/entity/Q11124885","field agent, martial artist"
317647,/m/01v1ln,1997-12-12,Paris Carver,1964-12-08,F,1.68,/m/02qv_h_,Teri Hatcher,33.0,/m/0220wv2,/m/07ptqf,/m/01dw4q,,
317647,/m/01v1ln,1997-12-12,M,1934-12-09,F,1.55,,Judi Dench,63.0,/m/0220wvz,/m/01lxy7,/m/0lpjn,,
317647,/m/01v1ln,1997-12-12,Q,1914-09-12,M,,/m/06gbnc,Desmond Llewelyn,83.0,/m/0220wv9,/m/0gjt2,/m/0fwj0,http://www.wikidata.org/entity/Q47064,military personnel
317647,/m/01v1ln,1997-12-12,Stamper,1967-10-15,M,1.98,,Götz Otto,30.0,/m/07vr3d2,/m/08nw6n,/m/0f6873,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q851436, http://www.wikidata.org/entity/Q931260","mercenary, bodyguard, murderer"
317647,/m/01v1ln,1997-12-12,Miss Moneypenny,1961-11-27,F,1.689,/m/02w7gg,Samantha Bond,36.0,/m/07vr3d_,/m/01hk60,/m/03pknm,http://www.wikidata.org/entity/Q80687,secretary
317647,/m/01v1ln,1997-12-12,Charles Robinson,1962-12-06,M,1.93,,Colin Salmon,35.0,/m/07vr8hm,/m/062g6f,/m/062gdd,,
670514,/m/031hvc,1995-12-22,Huckleberry Finn,1982-07-25,M,1.73,/m/07hwkr,Brad Renfro,13.0,/m/02vb62g,/m/09gn44r,/m/0364m5,,
379529,/m/021dn3,1936,Mickey Mouse,1901-12-05,M,1.778,/m/01qhm_,Walt Disney,34.0,/m/0gy6jqd,/m/057ph,/m/081nh,http://www.wikidata.org/entity/Q1552579,handyman
14128417,/m/03cvg3k,1999-12-24,Santa Claus,1939-09-26,M,1.727,,Ricky Tomlinson,60.0,/m/07y6r1s,/m/027g6wt,/m/041tbk,"http://www.wikidata.org/entity/Q64153955, http://www.wikidata.org/entity/Q2310380","distribution manager, toy maker"
14128417,/m/03cvg3k,1999-12-24,Ebenezer Scrooge,1988-03-30,F,,,Kelly Knatchbull,11.0,/m/0jwf_1b,/m/014k85,/m/0jwf_1g,"http://www.wikidata.org/entity/Q326653, http://www.wikidata.org/entity/Q806798, http://www.wikidata.org/entity/Q2893189","accountant, banker, moneylender"
21132353,/m/033pf1,1995-05-26,Casper the Friendly Ghost,1978-09-07,M,1.83,,Devon Sawa,16.0,/m/0jw4y_,/m/02mzw9,/m/0y58x,"http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942","schoolchild, schoolchild, schoolchild, schoolchild"
21132353,/m/033pf1,1995-05-26,Casper the Friendly Ghost,1981-06-12,M,,,Malachi Pearson,13.0,/m/0gcmggt,/m/02mzw9,/m/0c0034m,"http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942, http://www.wikidata.org/entity/Q48942","schoolchild, schoolchild, schoolchild, schoolchild"
21132353,/m/033pf1,1995-05-26,Raymond Stantz,1952-07-01,M,1.85,/m/0g8_vp,Dan Aykroyd,42.0,/m/0h5n03l,/m/05_j3z,/m/0d608,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q1499007, http://www.wikidata.org/entity/Q3363630","scientist, ghost hunter, parapsychologist"
6043815,/m/0fm5xf,1989-03-10,Eric Lassard,1917-05-16,M,,/m/0318mh,George Gaynes,71.0,/m/02vb4zc,/m/03d4n0,/m/03d4hz,http://www.wikidata.org/entity/Q384593,police officer
6043815,/m/0fm5xf,1989-03-10,Lt. Proctor,1959-06-13,M,,,Lance Kinsey,29.0,/m/02tb0sb,/m/09nb7lv,/m/0fgnhp,,
6043815,/m/0fm5xf,1989-03-10,Cadet Eugene Tackleberry,1950-04-16,M,,,David Graf,38.0,/m/02vbqth,/m/0d58m26,/m/03lz67,,
6043815,/m/0fm5xf,1989-03-10,Moses Hightower,1945-02-28,M,2.01,/m/0x67,Bubba Smith,44.0,/m/02vbq9c,/m/03gq938,/m/04174b,,
6043815,/m/0fm5xf,1989-03-10,Sgt. Debbie Callahan,1949-07-29,F,1.73,/m/02ctzb,Leslie Easterbrook,39.0,/m/02vc4t4,/m/0d58m1z,/m/046k2j,http://www.wikidata.org/entity/Q384593,police officer
6043815,/m/0fm5xf,1989-03-10,Capt. Thaddeus Harris,1944-08-27,M,1.7,,G. W. Bailey,44.0,/m/03jt8tb,/m/0d591f9,/m/045c2m,,
225481,/m/01gvts,1974-12-09,Alice Hyatt,1932-12-07,F,1.7,/m/033tf_,Ellen Burstyn,42.0,/m/0jt78s,/m/0b69l_,/m/019f2f,,
8075358,/m/026qk46,1935-09-28,Donald Duck,1904-12-07,M,,,Clarence Nash,30.0,/m/0jr9xjf,/m/02gln,/m/0phh6,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q15983773, http://www.wikidata.org/entity/Q1495385","sailor, adventurer, infantryman, navy sailor"
8075358,/m/026qk46,1935-09-28,Mickey Mouse,1901-12-05,M,1.778,/m/01qhm_,Walt Disney,33.0,/m/0gy6jqq,/m/057ph,/m/081nh,http://www.wikidata.org/entity/Q1552579,handyman
8075358,/m/026qk46,1935-09-28,Minnie Mouse,1910-07-03,F,,,Marcellite Garner,25.0,/m/0jr9xj3,/m/0k5mc,/m/04g1ys6,http://www.wikidata.org/entity/Q1552579,handyman
3969476,/m/0b983_,2002-11-04,Eeyore,1941-07-28,M,1.73,/m/0g8_vp,Peter Cullen,61.0,/m/02vcbcr,/m/0m5tv,/m/03dn9v,,
23533257,/m/06w9fcx,1952,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,43.0,/m/0g8nh4q,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
12006795,/m/02vlqw9,1947,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,38.0,/m/052d0g7,/m/0dngm,/m/0c5vh,,
12006795,/m/02vlqw9,1947,Charlie Dog,1908-05-30,M,,/m/041rx,Mel Blanc,38.0,/m/0hynmp_,/m/01c9kd,/m/0c5vh,,
1330704,/m/04t9yr,1969-12-13,Tintin,1939,M,,,Philippe Ogouz,30.0,/m/0j6td1s,/m/057fvd,/m/0j6td1x,"http://www.wikidata.org/entity/Q11631, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q1930187","astronaut, reporter, sailor, journalist"
1330704,/m/04t9yr,1969-12-13,Captain Haddock,1919-03-24,M,,,Claude Bertrand,50.0,/m/0j6tczn,/m/01rkyq,/m/0gc5zf1,"http://www.wikidata.org/entity/Q11631, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q7313543","astronaut, ship captain, rentier"
1330704,/m/04t9yr,1969-12-13,Nestor,1925-02-22,M,,,Bernard Musson,44.0,/m/0j6tczc,/m/0b4j93,/m/0hznjd7,http://www.wikidata.org/entity/Q833899,butler
1330704,/m/04t9yr,1969-12-13,Thomson and Thompson,1924-10-05,M,,,Guy Piérauld,45.0,/m/0j6td0j,/m/03xn0r,/m/0hyqcp0,,
19554750,/m/04myt22,2008-09-28,Creon,1957-09-06,M,,,Bob Golub,51.0,/m/0bvrrj5,/m/0klbj,/m/0bh970r,,
21411327,/m/05fbg05,1955,Michael Cassio,1929-06-14,M,,,Vladimir Soshalsky,25.0,/m/0n1smgm,/m/026dry_,/m/0jvtnhl,,
21411327,/m/05fbg05,1955,Othello,1920-09-25,M,,,Sergei Bondarchuk,34.0,/m/05nwv1v,/m/02wvm0n,/m/018gjx,http://www.wikidata.org/entity/Q4991371,soldier
21411327,/m/05fbg05,1955,Desdemona,1927-08-22,F,,,Irina Skobtseva,27.0,/m/0n1sk6x,/m/01kxt_,/m/02pxh56,,
21411327,/m/05fbg05,1955,Iago,1918-04-12,M,,,Andrei Popov,36.0,/m/0n1slrb,/m/01jrkt,/m/05b_c00,,
21411327,/m/05fbg05,1955,Roderigo,1923-01-15,M,,,Yevgeny Vesnik,31.0,/m/0n1smvy,/m/04q01tn,/m/05s_k26,,
21411327,/m/05fbg05,1955,Emilia,1916-11-07,F,,,Antonina Maksimova,38.0,/m/0n1snjt,/m/0gjtk2,/m/0b_xqwv,,
21411327,/m/05fbg05,1955,Brabantio,1905-02-22,M,,,Yevgeni Teterin,49.0,/m/0n1sq96,/m/04dymk,/m/0b_xqxr,,
21411327,/m/05fbg05,1955,Bianca,1925-05-14,F,1.65,,Ysanne Churchman,29.0,/m/0n1srmc,/m/026ds2t,/m/027hjzm,,
52371,/m/0dr_4,1997-11-01,Rose DeWitt Bukater,1975-10-05,F,1.69,/m/02w7gg,Kate Winslet,22.0,/m/0k75jk,/m/062bf_,/m/0dvld,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999","actor, actor, actor, actor"
52371,/m/0dr_4,1997-11-01,Jack Dawson,1974-11-11,M,1.83,/m/09kr66,Leonardo DiCaprio,22.0,/m/0k75jd,/m/0n3khqv,/m/0dvmd,"http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q15296811","adventurer, drawer"
52371,/m/0dr_4,1997-11-01,Rose DeWitt Bukater,1910-07-04,F,1.65,,Gloria Stuart,87.0,/m/0k75k5,/m/062bf_,/m/02lxj_,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q33999","actor, actor, actor, actor"
3302699,/m/094c_h,1942-03-13,Frankenstein's monster,1906-02-10,M,1.87,,"Lon Chaney, Jr.",36.0,/m/0k55k6,/m/02blr4,/m/011xjd,http://www.wikidata.org/entity/Q276453,monster
23941708,/m/08ct6,1968-04-06,David Bowman,1936-05-30,M,1.829,,Keir Dullea,31.0,/m/0jsmd2,/m/02hmr,/m/01wz01,http://www.wikidata.org/entity/Q11631,astronaut
23941708,/m/08ct6,1968-04-06,Frank Poole,1937-02-21,M,1.87,,Gary Lockwood,31.0,/m/0jsmd7,/m/02hgxw,/m/03_5mw,http://www.wikidata.org/entity/Q11631,astronaut
23941708,/m/08ct6,1968-04-06,Heywood R. Floyd,1922-01-31,M,,,William Sylvester,46.0,/m/0jsmdd,/m/07v2ng,/m/05kmc3,http://www.wikidata.org/entity/Q11631,astronaut
23941708,/m/08ct6,1968-04-06,HAL 9000,1928,M,,,Douglas Rain,40.0,/m/025m1kj,/m/03qv4,/m/01tr56,http://www.wikidata.org/entity/Q15883433,mass murderer
433285,/m/027ygy,1968-10-17,Bullitt,1930-03-24,M,1.75,/m/07bch9,Steve McQueen,38.0,/m/0jvyhm,/m/0h5v0vv,/m/012cj0,,
2933385,/m/08dl83,1991-09-13,Freddy Krueger,1947-06-06,M,1.75,/m/065b6q,Robert Englund,44.0,/m/0jyg30,/m/01wmgs,/m/02t901,http://www.wikidata.org/entity/Q484188,serial killer
2933385,/m/08dl83,1991-09-13,Freddy Krueger,1968-09-06,M,,,Tobe Sexton,23.0,/m/02vb_n_,/m/01wmgs,/m/027hk65,http://www.wikidata.org/entity/Q484188,serial killer
5930667,/m/0ff2dr,2006-08-31,Chev Chelios,1967-09-12,M,1.75,,Jason Statham,38.0,/m/0jwrc1,/m/0410ywf,/m/034hyc,"http://www.wikidata.org/entity/Q11124885, http://www.wikidata.org/entity/Q378770","martial artist, contract killer"
4920952,/m/0cv859,2003,Jessica Fletcher,1925-10-16,F,1.73,/m/0d7wh,Angela Lansbury,77.0,/m/0gyk2c2,/m/030q84,/m/0161h5,http://www.wikidata.org/entity/Q82955,politician
5838045,/m/0f88sr,2007-03-17,Hellboy,1950-04-13,M,1.85,/m/041rx,Ron Perlman,56.0,/m/0jzb66,/m/02jlyb,/m/03hhd3,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q1499007, http://www.wikidata.org/entity/Q7256276, http://www.wikidata.org/entity/Q9352089, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q58795262","superhero, ghost hunter, psychic detective, spy, swordfighter, demon hunter"
5838045,/m/0f88sr,2007-03-17,Kate Corrigan,1961-05-27,F,1.7,,Peri Gilpin,45.0,/m/0jzb6v,/m/09h07q,/m/02frtk,"http://www.wikidata.org/entity/Q121594, http://www.wikidata.org/entity/Q15978655","professor, consultant"
2175661,/m/06sjhv,1933-11-24,Jo March,1907-05-12,F,1.715,,Katharine Hepburn,26.0,/m/0k0270,/m/02nwhnj,/m/0bw87,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q37226, http://www.wikidata.org/entity/Q186360, http://www.wikidata.org/entity/Q67205775","actor, writer, teacher, nurse, seamstress"
31371,/m/07q78,1954-04-26,Shichirôji,1911-02-18,M,,,Daisuke Katô,43.0,/m/04kw7yv,/m/0h6ctbv,/m/0dq964,http://www.wikidata.org/entity/Q38142,samurai
